time,status,tree_size,planning_time_ms,path_length,safety_margin,pos_error,ang_error_deg,chaser_x,chaser_y
14.49843454360962,Docking Approach,22,5.522251129150391,2,33.268800177576225,54.749284021441156,118.99686908721924,228.75865254093281,106.91912297193457
14.604202032089233,Docking Approach,19,4.887819290161133,2,33.26930426933026,54.64832429883983,119.20840406417847,228.7593262704664,106.91956148596728
14.707395553588867,Waiting,20,4.812002182006836,2,33.26955631825346,54.55030845428759,119.41479110717773,228.7596631352332,106.91978074298365
14.810168504714966,Docking Approach,19,4.220008850097656,2,33.26968234347657,54.45299607665487,119.62033700942993,228.7598315676166,106.91989037149182
14.912282705307007,Waiting,23,5.619287490844727,2,33.26974535627851,54.35651201626408,119.82456541061403,228.7599157838083,106.91994518574592
15.015509843826294,Waiting,27,6.188631057739258,2,33.26977686272706,54.259136365457856,120.03101968765259,228.75995789190415,106.91997259287297
15.118457078933716,Waiting,24,5.666971206665039,2,33.26979261596323,54.16216040417919,120.23691415786743,228.75997894595207,106.91998629643649
15.221259832382202,Docking Approach,17,4.158496856689453,2,33.2698004925843,54.065445217906976,120.4425196647644,228.75998947297603,106.91999314821825
15.325650215148926,Waiting,25,5.545377731323242,2,33.269804430895576,53.96735948232377,120.65130043029785,228.759994736488,106.91999657410912
15.429171800613403,Waiting,28,6.395578384399414,2,33.269806400051394,53.87021109740676,120.85834360122682,228.759997368244,106.91999828705457
15.534302234649658,Docking Approach,15,3.6745071411132812,2,33.26980738462935,53.77167669650482,121.06860446929932,228.759998684122,106.91999914352729
15.639344215393066,Docking Approach,22,5.255937576293945,2,33.269807876918364,53.67335093266587,121.27868843078612,228.759999342061,106.91999957176364
15.74440622329712,Docking Approach,14,4.009485244750977,2,33.269807876918364,53.57513415464813,121.48881244659424,228.759999342061,106.91999957176364
15.846315860748291,Docking Approach,17,4.158973693847656,2,33.269807876918364,53.479987574988805,121.69263172149657,228.759999342061,106.91999957176364
15.948281049728394,Docking Approach,23,5.629301071166992,2,33.269807876918364,53.384912448018774,121.89656209945677,228.759999342061,106.91999957176364
16.09567165374756,Docking Approach,20,4.764080047607422,2,33.269807876918364,53.24770323782745,122.19134330749512,228.759999342061,106.91999957176364
16.20129919052124,Docking Approach,27,6.180524826049805,2,33.269807876918364,53.149536301205764,122.40259838104248,228.759999342061,106.91999957176364
16.305222749710083,Docking Approach,18,4.175901412963867,2,33.269807876918364,53.053089012172116,122.61044549942017,228.759999342061,106.91999957176364
16.40722417831421,Waiting,21,5.3348541259765625,2,33.269807876918364,52.958558726394585,122.81444835662842,228.759999342061,106.91999957176364
16.512890815734863,Docking Approach,21,5.061626434326172,2,33.269807876918364,52.86077284497587,123.02578163146974,228.759999342061,106.91999957176364
16.61985945701599,Waiting,26,6.362199783325195,2,33.269807876918364,52.76193053124188,123.23971891403197,228.759999342061,106.91999957176364
16.726589918136597,Waiting,20,5.224466323852539,2,33.269807876918364,52.663459385186485,123.4531798362732,228.759999342061,106.91999957176364
16.829771995544434,Waiting,25,6.08062744140625,2,33.269807876918364,52.56840759027682,123.65954399108887,228.759999342061,106.91999957176364
16.934489250183105,Waiting,21,5.618810653686523,2,33.269807876918364,52.47208998356553,123.86897850036623,228.759999342061,106.91999957176364
17.038315057754517,Docking Approach,14,4.1294097900390625,2,33.269807876918364,52.37674198338261,124.07663011550902,228.759999342061,106.91999957176364
17.143035650253296,Waiting,21,4.986763000488281,2,33.269807876918364,52.28072532827282,124.2860713005066,228.759999342061,106.91999957176364
17.247998237609863,Docking Approach,17,4.394054412841797,2,33.269807876918364,52.184643187022665,124.49599647521974,228.759999342061,106.91999957176364
17.349913835525513,Docking Approach,24,5.336523056030273,2,33.269807876918364,52.09150211086282,124.69982767105101,228.759999342061,106.91999957176364
17.45456862449646,Waiting,23,6.407737731933594,2,33.269807876918364,51.99601550143362,124.90913724899292,228.759999342061,106.91999957176364
17.60292363166809,Docking Approach,25,5.493879318237305,2,33.269807876918364,51.860935198073875,125.20584726333618,228.759999342061,106.91999957176364
17.711742639541626,Docking Approach,18,4.069328308105469,2,33.269807876918364,51.76206386524935,125.42348527908324,228.759999342061,106.91999957176364
17.81368637084961,Docking Approach,19,4.493951797485352,2,33.269807876918364,51.669603464561035,125.6273727416992,228.759999342061,106.91999957176364
17.91601586341858,Docking Approach,21,5.087375640869141,2,33.269807876918364,51.57695498175656,125.83203172683714,228.759999342061,106.91999957176364
18.023541927337646,Waiting,18,5.030632019042969,2,33.269807876918364,51.47977846662077,126.04708385467528,228.759999342061,106.91999957176364
18.130364418029785,Docking Approach,23,5.841255187988281,2,33.269807876918364,51.38341965523601,126.26072883605957,228.759999342061,106.91999957176364
18.235700845718384,Docking Approach,17,4.278659820556641,2,33.269807876918364,51.28858114044532,126.47140169143678,228.759999342061,106.91999957176364
18.34147071838379,Waiting,19,5.191564559936523,2,33.269807876918364,51.19353432756773,126.68294143676756,228.759999342061,106.91999957176364
18.446410417556763,Docking Approach,21,5.367517471313477,2,33.269807876918364,51.099415986673556,126.89282083511351,228.759999342061,106.91999957176364
